MSZoning,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,GrLivArea,FullBath,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,PoolQC,Fence,MiscFeature,SalePrice
RL,Pave,none,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,1996,1997,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1117,GasA,Ex,Y,SBrkr,1127,2013,2,TA,8,Typ,1,TA,Attchd,1997.0,Unf,2,455,TA,TA,Y,none,none,none,269790
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,2007,2007,Gable,CompShg,CemntBd,CmentBd,Stone,140.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1496,GasA,Ex,Y,SBrkr,1496,1496,2,Gd,7,Typ,0,none,Attchd,2007.0,Fin,2,474,TA,TA,Y,none,none,none,225000
RL,Pave,none,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,1994,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,712,GasA,Ex,Y,SBrkr,1086,1895,2,Gd,7,Typ,1,TA,Attchd,1994.0,Fin,2,409,TA,TA,Y,none,none,Shed,194500
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,1980,1981,Gable,CompShg,HdBoard,HdBoard,BrkFace,130.0,TA,TA,CBlock,Gd,TA,No,Unf,Unf,650,GasA,TA,Y,SBrkr,888,1564,2,TA,7,Typ,1,TA,Attchd,1980.0,Unf,2,476,TA,TA,Y,none,MnPrv,none,171000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,6,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,148.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,660,GasA,Ex,Y,SBrkr,1285,1285,1,TA,7,Typ,1,TA,Attchd,1977.0,RFn,2,528,TA,TA,Y,none,MnPrv,none,143500
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1953,1953,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,773,GasA,Gd,Y,SBrkr,773,773,1,TA,4,Typ,0,none,Attchd,1953.0,Unf,1,240,TA,TA,Y,none,none,none,110000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,860.0,Ex,TA,PConc,Ex,TA,No,Unf,Unf,1926,GasA,Ex,Y,SBrkr,1966,3140,3,Ex,11,Typ,2,Gd,BuiltIn,2009.0,Fin,3,820,TA,TA,Y,none,none,none,485000
RL,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,5,1937,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,252.0,TA,TA,BrkTil,Gd,TA,No,ALQ,Unf,731,GasA,Ex,Y,SBrkr,981,1768,1,Gd,7,Typ,2,TA,Detchd,1939.0,Unf,1,240,TA,TA,Y,none,MnPrv,none,175000
RL,Pave,none,IR1,HLS,AllPub,Inside,Mod,ClearCr,Feedr,Norm,1Fam,2Story,6,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,Unf,616,GasA,Gd,Y,SBrkr,616,1688,2,Gd,8,Typ,0,none,Attchd,1997.0,RFn,2,603,TA,TA,Y,none,none,Shed,200000
RM,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,1916,1990,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,Unf,1196,GasA,Ex,Y,FuseA,1196,1196,1,TA,5,Typ,0,none,Detchd,1957.0,Unf,2,440,TA,TA,Y,none,none,none,109900
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,2005,2005,Gable,CompShg,WdShing,Wd Shng,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,728,GasA,Ex,Y,SBrkr,728,1456,2,Gd,7,Typ,1,Gd,Attchd,2005.0,Fin,2,410,TA,TA,Y,none,none,none,189000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,424.0,Ex,TA,PConc,Ex,TA,Gd,Unf,Unf,1734,GasA,Ex,Y,SBrkr,1734,2822,3,Ex,12,Typ,1,Gd,BuiltIn,2009.0,RFn,3,1020,TA,TA,Y,none,none,none,582933
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,Unf,936,GasA,TA,Y,SBrkr,1128,1128,1,TA,5,Min1,0,none,Attchd,1954.0,Unf,1,286,TA,TA,Y,none,GdWo,none,118000
RL,Pave,none,IR1,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,256.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1417,GasA,Ex,Y,SBrkr,1428,1428,2,Ex,6,Typ,0,none,Attchd,2008.0,RFn,2,554,TA,TA,Y,none,none,none,227680
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,1967,1967,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,Av,ALQ,Rec,980,GasA,Gd,Y,SBrkr,980,980,2,TA,6,Typ,0,none,Attchd,1967.0,Fin,1,384,TA,TA,Y,none,none,none,135500
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,5,1923,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Gd,GLQ,Unf,1324,GasA,Ex,Y,SBrkr,1072,1576,1,Gd,6,Typ,1,TA,Attchd,1923.0,RFn,2,528,TA,TA,Y,none,none,none,223500
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,BrkFace,1047.0,TA,TA,CBlock,TA,TA,Av,ALQ,BLQ,1024,GasA,TA,Y,SBrkr,1086,1086,1,TA,6,Typ,1,Gd,Attchd,1966.0,RFn,2,484,TA,TA,Y,none,GdWo,none,159950
RM,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,5,1898,1965,Hip,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,849,GasA,TA,N,FuseA,1075,2138,2,TA,11,Typ,0,none,Detchd,1910.0,Unf,2,360,Fa,Po,N,none,MnPrv,none,106000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,1974,1999,Hip,CompShg,HdBoard,HdBoard,BrkFace,99.0,TA,TA,CBlock,TA,TA,No,ALQ,LwQ,1040,GasA,Fa,Y,SBrkr,1309,1309,1,Gd,5,Typ,1,Fa,Attchd,1974.0,RFn,2,484,TA,TA,Y,Fa,GdPrv,none,181000
RM,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,848,GasA,Ex,Y,SBrkr,848,848,1,Gd,4,Typ,1,Gd,Attchd,2004.0,Fin,2,420,TA,TA,Y,none,none,none,144500
C (all),Grvl,none,Reg,Bnk,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1Story,5,1952,1952,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Fa,TA,CBlock,TA,TA,Av,Unf,Unf,540,GasA,TA,N,FuseA,1044,1044,1,Fa,4,Typ,0,none,Basment,1952.0,Unf,2,504,TA,TA,N,none,none,Shed,55993
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,1958,1958,Gable,CompShg,MetalSd,MetalSd,BrkFace,243.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1442,GasA,Gd,Y,SBrkr,1442,1442,1,TA,7,Typ,0,none,Attchd,1958.0,RFn,1,301,TA,TA,Y,none,none,Shed,157900
RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,1918,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,686,GasW,Gd,Y,SBrkr,686,1250,1,Fa,7,Typ,0,none,Detchd,1955.0,Unf,1,280,TA,TA,P,none,none,none,116000
RL,Pave,none,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,442.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,1649,GasA,Ex,Y,SBrkr,1661,1661,2,Gd,6,Typ,0,none,Attchd,1998.0,RFn,2,598,TA,TA,Y,none,none,none,224900
RL,Pave,none,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1954,1954,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,1008,GasA,Gd,Y,SBrkr,1008,1008,1,TA,4,Typ,1,Gd,Attchd,1954.0,RFn,1,275,TA,TA,Y,none,none,none,137000
RL,Pave,none,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,8,2002,2002,Hip,CompShg,CemntBd,CmentBd,BrkFace,148.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1568,GasA,Ex,Y,SBrkr,1689,1689,2,Gd,7,Typ,2,Gd,Attchd,2002.0,RFn,3,857,TA,TA,Y,none,none,none,271000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,6,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,80.0,TA,TA,CBlock,TA,TA,Av,GLQ,Unf,1010,GasA,Gd,Y,SBrkr,1052,1052,1,TA,6,Typ,0,none,Attchd,1971.0,Unf,2,440,TA,TA,Y,none,MnPrv,none,155000
RL,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,128.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,1358,GasA,Ex,Y,SBrkr,1358,1358,2,Gd,6,Typ,1,Gd,Attchd,2010.0,RFn,2,484,TA,TA,Y,none,none,none,224000
RL,Pave,none,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,798,GasA,Ex,Y,SBrkr,798,1640,2,Gd,6,Typ,0,none,Attchd,2003.0,RFn,2,595,TA,TA,Y,none,none,none,183000
RM,Pave,Pave,Reg,Bnk,AllPub,Inside,Mod,OldTown,Norm,Norm,2fmCon,1Story,4,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0.0,Fa,TA,CBlock,Fa,TA,No,Unf,Unf,936,GasA,TA,N,SBrkr,936,936,1,TA,4,Min2,0,none,Detchd,1974.0,Unf,2,576,TA,TA,Y,none,none,none,93000
RL,Pave,none,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,Unf,Unf,847,GasA,Ex,Y,SBrkr,847,1733,2,Gd,7,Typ,1,Gd,BuiltIn,2003.0,Fin,2,433,TA,TA,Y,none,none,none,225000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,1940,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,778,GasA,TA,Y,SBrkr,944,1489,2,TA,7,Typ,1,Gd,Detchd,1940.0,Unf,1,240,TA,TA,Y,none,GdWo,none,139500
FV,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,No,Unf,Unf,1489,GasA,Ex,Y,SBrkr,1489,1489,2,Gd,7,Typ,1,Gd,Attchd,2006.0,RFn,2,776,TA,TA,Y,none,none,none,232600
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,PosN,PosN,1Fam,1Story,10,2007,2008,Hip,CompShg,CemntBd,CmentBd,BrkFace,816.0,Ex,TA,PConc,Ex,TA,Av,GLQ,Unf,2078,GasA,Ex,Y,SBrkr,2084,2084,2,Ex,7,Typ,1,Gd,Attchd,2007.0,Fin,3,1220,TA,TA,Y,none,none,none,385000
RM,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,5,1924,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,Unf,784,GasA,Gd,Y,SBrkr,784,784,1,Gd,5,Typ,0,none,none,0.0,none,0,0,none,none,Y,none,none,none,109500
RL,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1454,GasA,Ex,Y,SBrkr,1434,1434,2,Gd,6,Typ,1,TA,Attchd,2001.0,RFn,2,527,TA,TA,Y,none,none,none,189000
RL,Pave,none,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,2Story,5,1967,1967,Flat,Tar&Grv,Plywood,Plywood,None,0.0,TA,TA,PConc,TA,Gd,Gd,LwQ,ALQ,1013,GasA,TA,Y,SBrkr,1160,2126,2,TA,7,Min2,0,none,Attchd,1967.0,Fin,2,538,TA,TA,Y,none,none,none,185000
FV,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,600,GasA,Ex,Y,SBrkr,520,1223,2,Gd,4,Typ,0,none,Detchd,2005.0,RFn,2,480,TA,TA,Y,none,none,none,147400
RL,Pave,none,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,1957,1957,Gable,CompShg,HdBoard,HdBoard,BrkFace,387.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1392,GasA,TA,Y,FuseA,1392,1392,1,TA,6,Typ,2,Gd,Attchd,1957.0,RFn,2,458,TA,TA,Y,none,none,none,166000
FV,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,600,GasA,Ex,Y,SBrkr,520,1200,2,Gd,4,Typ,0,none,Detchd,2005.0,RFn,2,480,TA,TA,Y,none,none,none,151000
RL,Pave,none,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,223.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,941,GasA,Ex,Y,SBrkr,941,1829,2,Gd,7,Typ,1,TA,Attchd,2003.0,RFn,2,613,TA,TA,Y,none,none,none,237000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,180.0,TA,TA,CBlock,TA,TA,No,Rec,BLQ,1516,GasA,TA,Y,SBrkr,1516,1516,1,TA,6,Typ,0,none,Attchd,1964.0,RFn,2,472,TA,TA,Y,none,none,none,167000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1961,1961,Gable,CompShg,VinylSd,VinylSd,BrkFace,136.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1144,GasA,Gd,Y,SBrkr,1144,1144,1,TA,6,Typ,0,none,Attchd,1961.0,Unf,2,456,TA,TA,Y,none,GdWo,none,139950
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4,1950,1995,Gable,CompShg,VinylSd,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,Unf,1067,GasA,TA,Y,SBrkr,1067,1067,2,Gd,4,Min2,0,none,Attchd,1996.0,Unf,2,436,TA,TA,Y,none,none,none,128000
RM,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,1948,1973,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,Unf,1559,GasA,Gd,Y,SBrkr,1559,1559,1,TA,5,Min2,0,none,Detchd,1948.0,Unf,2,812,TA,TA,Y,none,GdWo,none,153500
RM,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,158.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,483,GasA,TA,Y,SBrkr,483,987,1,TA,5,Typ,0,none,Detchd,1973.0,Unf,1,264,TA,TA,Y,none,none,none,100000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,1995,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,1099,GasA,Ex,Y,SBrkr,1099,1099,1,Gd,6,Typ,0,none,Attchd,1999.0,Unf,1,352,TA,TA,Y,none,none,none,144000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,1946,1995,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,768,GasA,Ex,Y,SBrkr,768,1200,1,TA,6,Typ,0,none,Detchd,1946.0,Unf,1,240,TA,TA,Y,none,none,none,130500
RH,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,6,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,Unf,672,GasA,TA,N,SBrkr,810,1482,2,Fa,7,Typ,0,none,Detchd,1934.0,Unf,1,400,TA,TA,P,none,none,none,140000
RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,1904,2002,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,650,GasA,Gd,Y,SBrkr,958,1539,2,Gd,8,Typ,1,Po,Detchd,1983.0,Unf,2,686,Gd,TA,P,none,none,none,157500
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,183.0,TA,TA,CBlock,TA,TA,Gd,Rec,ALQ,1127,GasA,TA,Y,SBrkr,1165,1165,1,TA,6,Typ,0,none,Attchd,1966.0,RFn,2,490,Gd,Gd,Y,none,GdPrv,none,174900
RL,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,Duplex,1Story,5,1961,1961,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,1800,GasA,Ex,N,SBrkr,1800,1800,2,TA,10,Typ,0,none,none,0.0,none,0,0,none,none,Y,none,none,none,141000
RM,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,Mn,Unf,Unf,876,GasA,Gd,Y,SBrkr,876,1416,1,TA,7,Typ,1,Gd,Detchd,1949.0,Unf,3,720,TA,TA,Y,none,none,none,153900
RL,Pave,none,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,SFoyer,5,1975,1981,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,Unf,1390,GasA,TA,Y,SBrkr,1701,1701,2,TA,6,Min2,2,TA,Basment,1975.0,Fin,2,611,TA,TA,Y,none,none,none,171000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,1993,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,137.0,Gd,TA,PConc,Gd,TA,No,ALQ,Unf,740,GasA,Ex,Y,SBrkr,1006,1775,2,Gd,7,Typ,1,TA,Attchd,1993.0,Unf,2,425,TA,TA,Y,none,none,none,213000
RL,Pave,none,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,1972,1972,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,864,GasA,Ex,Y,SBrkr,864,864,1,TA,5,Typ,1,Fa,Attchd,1972.0,Unf,1,338,TA,TA,Y,none,none,none,133500
RL,Pave,none,IR2,Bnk,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,6,1908,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,907,GasA,TA,Y,SBrkr,1307,2358,3,TA,10,Typ,1,Gd,Detchd,1908.0,Unf,2,360,Fa,TA,Y,none,none,none,240000
RL,Pave,none,Reg,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,SLvl,6,1976,1994,Hip,CompShg,Plywood,Plywood,BrkFace,360.0,Gd,Gd,CBlock,TA,TA,No,Unf,Unf,528,GasA,Ex,Y,SBrkr,1094,1855,2,TA,7,Typ,1,TA,Attchd,1976.0,RFn,2,512,TA,TA,Y,none,none,none,187000
RM,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,848,GasA,Ex,Y,SBrkr,848,848,1,Gd,3,Typ,0,none,Attchd,2003.0,Fin,2,420,TA,TA,Y,none,none,none,131500
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,Gd,TA,PConc,Gd,TA,Gd,Unf,Unf,1273,GasA,Ex,Y,SBrkr,1456,1456,2,Gd,7,Typ,1,TA,Attchd,2003.0,Fin,2,400,TA,TA,Y,none,none,none,215000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2.5Unf,7,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,Unf,918,GasA,Gd,Y,SBrkr,918,1646,2,TA,7,Typ,2,Gd,Detchd,1941.0,Unf,1,240,TA,TA,Y,none,MnPrv,none,164000
RL,Pave,none,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,1964,1964,Gable,CompShg,MetalSd,HdBoard,BrkFace,115.0,TA,Gd,CBlock,TA,TA,Gd,Rec,Unf,1127,GasA,TA,Y,SBrkr,1445,1445,1,TA,7,Typ,1,Fa,Attchd,1964.0,RFn,2,645,TA,TA,Y,none,MnPrv,none,158000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,1955,1974,Hip,CompShg,Wd Sdng,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,Rec,1763,GasA,TA,Y,SBrkr,1779,1779,1,TA,6,Typ,1,Gd,Attchd,1955.0,Unf,2,454,TA,TA,Y,none,none,none,170000
RL,Pave,none,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,1962,2010,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,1040,GasA,Ex,Y,SBrkr,1040,1040,1,TA,6,Typ,0,none,Detchd,1962.0,Unf,1,260,TA,TA,Y,none,none,none,127000
RL,Pave,none,IR1,Low,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,SLvl,6,1978,1978,Gable,CompShg,Plywood,HdBoard,None,0.0,TA,TA,CBlock,Gd,Gd,Gd,GLQ,LwQ,940,GasA,TA,Y,SBrkr,1026,1026,1,TA,5,Typ,0,none,Detchd,1981.0,Unf,2,576,TA,Fa,Y,none,MnPrv,none,147000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,1994,1995,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,702,GasA,Gd,Y,SBrkr,702,1481,2,TA,6,Typ,1,TA,Attchd,1994.0,Fin,2,343,TA,TA,Y,none,none,none,174000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,1976,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,189.0,TA,TA,CBlock,Gd,TA,No,Unf,Unf,1090,GasA,TA,Y,SBrkr,1370,1370,2,TA,6,Typ,1,TA,Attchd,1976.0,RFn,2,479,TA,TA,Y,none,MnPrv,none,152000
RL,Pave,none,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,PosA,Norm,1Fam,2Story,6,1968,1984,Gable,CompShg,HdBoard,HdBoard,BrkFace,220.0,TA,TA,CBlock,TA,TA,Mn,BLQ,Unf,1054,GasA,TA,Y,SBrkr,1512,2654,2,Gd,9,Typ,1,Gd,Attchd,1968.0,Unf,2,619,TA,TA,Y,none,none,none,250000
